feature,importance
cat__customerID_1080-BWSYE,0.0
cat__customerID_1084-MNSMJ,0.0
cat__customerID_1084-UQCHV,0.0
cat__customerID_1085-LDWAM,0.0
cat__customerID_1086-LXKFY,0.0
cat__customerID_1087-GRUYI,0.0
cat__customerID_1088-CNNKB,0.0
cat__customerID_1089-HDMKP,0.0
cat__customerID_1089-XZWHH,0.0
cat__customerID_1090-ESELR,0.0
cat__customerID_1090-PYKCI,0.0
cat__customerID_1091-SOZGA,0.0
cat__customerID_1062-LHZOD,0.0
cat__customerID_1061-PNTHC,0.0
cat__customerID_1060-ENTOF,0.0
cat__customerID_1042-HFUCW,0.0
cat__customerID_1028-FFNJK,0.0
cat__customerID_1029-QFBEN,0.0
cat__customerID_1031-IIDEO,0.0
cat__customerID_1032-MAELW,0.0
cat__customerID_1036-GUDCL,0.0
cat__customerID_1038-RQOST,0.0
cat__customerID_1038-ZAGBI,0.0
cat__customerID_1041-RXHRA,0.0
cat__customerID_1043-UXOVO,0.0
cat__customerID_1057-FOGLZ,0.0
cat__customerID_1043-YCUTE,0.0
cat__customerID_1045-LTCYT,0.0
cat__customerID_1047-NNCBF,0.0
cat__customerID_1047-RNXZV,0.0
cat__customerID_1051-EQPZR,0.0
cat__customerID_1051-GEJLJ,0.0
cat__customerID_1052-QJIBV,0.0
cat__customerID_1053-MXTTK,0.0
cat__customerID_0621-TWIEM,0.0
cat__customerID_0621-TSSMU,0.0
cat__customerID_0621-JFHOL,0.0
cat__customerID_0224-NIJLP,0.0
cat__customerID_0225-ZORZP,0.0
cat__customerID_0228-MAUWC,0.0
cat__customerID_0229-LFJAF,0.0
cat__customerID_0230-WEQUW,0.0
cat__customerID_0231-LXVAP,0.0
cat__customerID_0234-TEVTT,0.0
cat__customerID_0236-HFWSV,0.0
cat__customerID_0237-YFUTL,0.0
cat__customerID_0238-WHBIQ,0.0
cat__customerID_0239-OXEXL,0.0
cat__customerID_0244-LGNFY,0.0
cat__customerID_0247-SLUJI,0.0
cat__customerID_0248-IPDFW,0.0
cat__customerID_0248-PGHBZ,0.0
cat__customerID_0253-ZTEOB,0.0
cat__customerID_0254-FNMCI,0.0
cat__customerID_0254-KCJGT,0.0
cat__customerID_0254-WWRKD,0.0
cat__customerID_0256-LTHVJ,0.0
cat__customerID_0224-RLWWD,0.0
cat__customerID_0224-HJAPT,0.0
cat__customerID_0193-ESZXP,0.0
cat__customerID_0222-CNVPT,0.0
cat__customerID_0196-JTUQI,0.0
cat__customerID_0196-VULGZ,0.0
cat__customerID_0197-PNKNK,0.0
cat__customerID_0201-MIBOL,0.0
cat__customerID_0201-OAMXR,0.0
cat__customerID_0203-HHYIJ,0.0
cat__customerID_0206-OYVOC,0.0
cat__customerID_0206-TBWLC,0.0
cat__customerID_0207-MDKNV,0.0
cat__customerID_0208-BPQEJ,0.0
cat__customerID_0212-ISBBF,0.0
cat__customerID_0214-JHPFW,0.0
cat__customerID_0215-BQKGS,0.0
cat__customerID_0218-QNVAS,0.0
cat__customerID_0219-QAERP,0.0
cat__customerID_0219-YTZUE,0.0
cat__customerID_0220-EBGCE,0.0
cat__customerID_0221-NAUXK,0.0
cat__customerID_0221-WMXNQ,0.0
cat__customerID_0257-KXZGU,0.0
cat__customerID_0257-ZESQC,0.0
cat__customerID_0259-GBZSH,0.0
cat__customerID_0260-ZDLGK,0.0
cat__customerID_0303-UNCIP,0.0
cat__customerID_0303-WMMRN,0.0
cat__customerID_0305-SQECB,0.0
cat__customerID_0306-JAELE,0.0
cat__customerID_0307-BCOPK,0.0
cat__customerID_0308-GIQJT,0.0
cat__customerID_0308-IVGOK,0.0
cat__customerID_0310-MVLET,0.0
cat__customerID_0310-SUCIN,0.0
cat__customerID_0311-QYWSS,0.0
cat__customerID_0311-UNPFF,0.0
cat__customerID_0314-TKOSI,0.0
cat__customerID_0315-LVCRK,0.0
cat__customerID_0318-QUUOB,0.0
cat__customerID_0318-ZOPWS,0.0
cat__customerID_0319-QZTCO,0.0
cat__customerID_0320-DWVTU,0.0
cat__customerID_0320-JDNQG,0.0
cat__customerID_0322-YINQP,0.0
cat__customerID_0302-JOIVN,0.0
cat__customerID_0301-KOBTQ,0.0
cat__customerID_0301-FIDRB,0.0
cat__customerID_0277-BKSQP,0.0
cat__customerID_0263-FJTQO,0.0
cat__customerID_0264-CNITK,0.0
cat__customerID_0265-EDXBD,0.0
cat__customerID_0266-CLZKZ,0.0
cat__customerID_0266-GMEAO,0.0
cat__customerID_0268-QKIWO,0.0
cat__customerID_0269-XFESX,0.0
cat__customerID_0274-JKUJR,0.0
cat__customerID_0277-ORXQS,0.0
cat__customerID_0298-XACET,0.0
cat__customerID_0278-YXOOG,0.0
cat__customerID_0280-XJGEX,0.0
cat__customerID_0281-CNTZX,0.0
cat__customerID_0282-NVSJS,0.0
cat__customerID_0285-INHLN,0.0
cat__customerID_0292-WEGCH,0.0
cat__customerID_0295-QVKPB,0.0
cat__customerID_0297-RBCSG,0.0
cat__customerID_0195-IESCP,0.0
cat__customerID_0191-ZHSKZ,0.0
cat__customerID_0621-HJWXJ,0.0
cat__customerID_0042-JVWOJ,0.0
cat__customerID_0048-LUMLS,0.0
cat__customerID_0052-DCKON,0.0
cat__customerID_0057-QBUQH,0.0
cat__customerID_0060-FUALY,0.0
cat__customerID_0064-SUDOG,0.0
cat__customerID_0064-YIJGF,0.0
cat__customerID_0067-DKWBL,0.0
cat__customerID_0068-FIGTF,0.0
cat__customerID_0071-NDAFP,0.0
cat__customerID_0078-XZMHT,0.0
cat__customerID_0080-EMYVY,0.0
cat__customerID_0080-OROZO,0.0
cat__customerID_0082-LDZUE,0.0
cat__customerID_0082-OQIQY,0.0
cat__customerID_0083-PIVIK,0.0
cat__customerID_0089-IIQKO,0.0
cat__customerID_0093-EXYQL,0.0
cat__customerID_0093-XWZFY,0.0
cat__customerID_0094-OIFMO,0.0
cat__customerID_0042-RLHYP,0.0
cat__customerID_0036-IHMOT,0.0
cat__customerID_0191-EQUUH,0.0
cat__customerID_0032-PGELS,0.0
cat__customerID_0002-ORFBO,0.0
cat__customerID_0003-MKNFE,0.0
cat__customerID_0004-TLHLJ,0.0
cat__customerID_0011-IGKFF,0.0
cat__customerID_0013-EXCHZ,0.0
cat__customerID_0013-SMEOE,0.0
cat__customerID_0014-BMAQU,0.0
cat__customerID_0015-UOCOJ,0.0
cat__customerID_0016-QLJIS,0.0
cat__customerID_0017-DINOC,0.0
cat__customerID_0018-NYROU,0.0
cat__customerID_0019-GFNTW,0.0
cat__customerID_0020-INWCK,0.0
cat__customerID_0020-JDNXP,0.0
cat__customerID_0021-IKXGC,0.0
cat__customerID_0023-HGHWL,0.0
cat__customerID_0027-KWYKW,0.0
cat__customerID_0030-FNXPP,0.0
cat__customerID_0031-PVLZI,0.0
cat__customerID_0098-BOWSO,0.0
cat__customerID_0100-DUVFC,0.0
cat__customerID_0103-CSITQ,0.0
cat__customerID_0104-PPXDV,0.0
cat__customerID_0136-IFMYD,0.0
cat__customerID_0137-OCGAB,0.0
cat__customerID_0137-UDEUO,0.0
cat__customerID_0139-IVFJG,0.0
cat__customerID_0141-YEAYS,0.0
cat__customerID_0142-GVYSN,0.0
cat__customerID_0148-DCDOS,0.0
cat__customerID_0151-ONTOV,0.0
cat__customerID_0156-FVPTA,0.0
cat__customerID_0164-APGRB,0.0
cat__customerID_0164-XAIRP,0.0
cat__customerID_0168-XZKBB,0.0
cat__customerID_0174-QRVVY,0.0
cat__customerID_0177-PXBAT,0.0
cat__customerID_0178-SZBHO,0.0
cat__customerID_0186-CAERR,0.0
cat__customerID_0187-QSXOE,0.0
cat__customerID_0187-WZNAB,0.0
cat__customerID_0188-GWFLE,0.0
cat__customerID_0135-NMXAP,0.0
cat__customerID_0134-XWXCE,0.0
cat__customerID_0133-BMFZO,0.0
cat__customerID_0114-PEGZZ,0.0
cat__customerID_0106-GHRQR,0.0
cat__customerID_0106-UGRDO,0.0
cat__customerID_0107-WESLM,0.0
cat__customerID_0107-YHINA,0.0
cat__customerID_0111-KLBQG,0.0
cat__customerID_0112-QAWRZ,0.0
cat__customerID_0112-QWPNC,0.0
cat__customerID_0114-IGABW,0.0
cat__customerID_0114-RSRRW,0.0
cat__customerID_0130-SXOUN,0.0
cat__customerID_0115-TFERT,0.0
cat__customerID_0117-LFRMW,0.0
cat__customerID_0118-JPNOY,0.0
cat__customerID_0122-OAHPZ,0.0
cat__customerID_0125-LZQXK,0.0
cat__customerID_0128-MKWSG,0.0
cat__customerID_0129-KPTWJ,0.0
cat__customerID_0129-QMPDR,0.0
cat__customerID_0323-XWWTN,0.0
cat__customerID_0324-BRPCJ,0.0
cat__customerID_0325-XBFAC,0.0
cat__customerID_0513-RBGPE,0.0
cat__customerID_0516-QREYC,0.0
cat__customerID_0516-UXRMT,0.0
cat__customerID_0516-VRYBW,0.0
cat__customerID_0516-WJVXC,0.0
cat__customerID_0519-DRGTI,0.0
cat__customerID_0519-XUZJU,0.0
cat__customerID_0520-FDVVT,0.0
cat__customerID_0524-IAVZO,0.0
cat__customerID_0526-SXDJP,0.0
cat__customerID_0530-IJVDB,0.0
cat__customerID_0531-XBKMM,0.0
cat__customerID_0531-ZZJWQ,0.0
cat__customerID_0533-BNWKF,0.0
cat__customerID_0533-UCAAU,0.0
cat__customerID_0536-ACXIP,0.0
cat__customerID_0536-BGFMZ,0.0
cat__customerID_0536-ESJEP,0.0
cat__customerID_0541-FITGH,0.0
cat__customerID_0547-HURJB,0.0
cat__customerID_0515-YPMCW,0.0
cat__customerID_0512-FLFDW,0.0
cat__customerID_0326-VDYXE,0.0
cat__customerID_0511-JTEOY,0.0
cat__customerID_0481-SUMCB,0.0
cat__customerID_0484-FFVBJ,0.0
cat__customerID_0484-JPBRU,0.0
cat__customerID_0485-ZBSLN,0.0
cat__customerID_0486-HECZI,0.0
cat__customerID_0487-CRLZF,0.0
cat__customerID_0487-RPVUM,0.0
cat__customerID_0487-VVUVK,0.0
cat__customerID_0488-GSLFR,0.0
cat__customerID_0489-WMEMG,0.0
cat__customerID_0491-KAPQG,0.0
cat__customerID_0495-RVCBF,0.0
cat__customerID_0495-ZBNGW,0.0
cat__customerID_0496-AHOOK,0.0
cat__customerID_0504-HHAPI,0.0
cat__customerID_0505-SPOOW,0.0
cat__customerID_0506-YLVKJ,0.0
cat__customerID_0508-OOLTO,0.0
cat__customerID_0508-SQWPL,0.0
cat__customerID_0549-CYCQN,0.0
cat__customerID_0550-DCXLH,0.0
cat__customerID_0556-FJEGU,0.0
cat__customerID_0557-ASKVU,0.0
cat__customerID_0596-BQCEQ,0.0
cat__customerID_0599-XNYDO,0.0
cat__customerID_0601-WZHJF,0.0
cat__customerID_0602-DDUML,0.0
cat__customerID_0603-OLQDC,0.0
cat__customerID_0603-TPMIB,0.0
cat__customerID_0607-DAAHE,0.0
cat__customerID_0607-MVMGC,0.0
cat__customerID_0611-DFXKO,0.0
cat__customerID_0612-RTZZA,0.0
cat__customerID_0613-WUXUM,0.0
cat__customerID_0616-ATFGB,0.0
cat__customerID_0617-AQNWT,0.0
cat__customerID_0617-FHSGK,0.0
cat__customerID_0618-XWMSS,0.0
cat__customerID_0619-OLYUR,0.0
cat__customerID_0620-DLSLK,0.0
cat__customerID_0620-XEFWH,0.0
cat__customerID_0621-CXBKL,0.0
cat__customerID_0595-ITUDF,0.0
cat__customerID_0594-UFTUL,0.0
cat__customerID_0587-DMGBH,0.0
cat__customerID_0570-BFQHT,0.0
cat__customerID_0562-HKHML,0.0
cat__customerID_0562-KBDVM,0.0
cat__customerID_0564-JJHGS,0.0
cat__customerID_0564-MUUQK,0.0
cat__customerID_0565-IYCGT,0.0
cat__customerID_0565-JUPYD,0.0
cat__customerID_0567-XRHCU,0.0
cat__customerID_0568-ONFPC,0.0
cat__customerID_0572-ZJKLT,0.0
cat__customerID_0585-EGDDA,0.0
cat__customerID_0575-CUQOV,0.0
cat__customerID_0577-WHMEV,0.0
cat__customerID_0578-SKVMF,0.0
cat__customerID_0580-PIQHM,0.0
cat__customerID_0581-BXBUB,0.0
cat__customerID_0581-MDMPW,0.0
cat__customerID_0582-AVCLN,0.0
cat__customerID_0584-BJQGZ,0.0
cat__customerID_0480-KYJVA,0.0
cat__customerID_0480-BIXDE,0.0
cat__customerID_0479-HMSWA,0.0
cat__customerID_0396-HUJBP,0.0
cat__customerID_0366-NQSHS,0.0
cat__customerID_0369-ZGOVK,0.0
cat__customerID_0374-AACSZ,0.0
cat__customerID_0374-FIUCA,0.0
cat__customerID_0374-IOEGQ,0.0
cat__customerID_0375-HVGXO,0.0
cat__customerID_0376-OIWME,0.0
cat__customerID_0376-YMCJC,0.0
cat__customerID_0377-JBKKT,0.0
cat__customerID_0378-CJKPV,0.0
cat__customerID_0378-NHQXU,0.0
cat__customerID_0378-TOVMS,0.0
cat__customerID_0378-XSZPU,0.0
cat__customerID_0380-NEAVX,0.0
cat__customerID_0380-ZCSBI,0.0
cat__customerID_0383-CLDDA,0.0
cat__customerID_0384-RVBPI,0.0
cat__customerID_0386-CWRGM,0.0
cat__customerID_0392-BZIUW,0.0
cat__customerID_0365-TRTPY,0.0
cat__customerID_0365-BZUWY,0.0
cat__customerID_0363-SVHYR,0.0
cat__customerID_0345-XMMUG,0.0
cat__customerID_0327-WFZSY,0.0
cat__customerID_0329-GTIAJ,0.0
cat__customerID_0330-BGYZE,0.0
cat__customerID_0334-GDDSO,0.0
cat__customerID_0334-ZFJSR,0.0
cat__customerID_0336-PIKEI,0.0
cat__customerID_0343-QLUZP,0.0
cat__customerID_0345-HKJVM,0.0
cat__customerID_0347-UBKUZ,0.0
cat__customerID_0362-ZBZWJ,0.0
cat__customerID_0348-SDKOL,0.0
cat__customerID_0354-VXMJC,0.0
cat__customerID_0354-WYROK,0.0
cat__customerID_0356-ERHVT,0.0
cat__customerID_0356-OBMAC,0.0
cat__customerID_0357-NVCRI,0.0
cat__customerID_0361-HJRDX,0.0
cat__customerID_0362-RAOQO,0.0
cat__customerID_0394-YONDK,0.0
cat__customerID_0396-UKGAI,0.0
cat__customerID_0475-RIJEP,0.0
cat__customerID_0396-YCHWO,0.0
cat__customerID_0436-TWFFZ,0.0
cat__customerID_0439-IFYUN,0.0
cat__customerID_0440-EKDCF,0.0
cat__customerID_0440-MOGPM,0.0
cat__customerID_0440-UEDAI,0.0
cat__customerID_0442-TDYUO,0.0
cat__customerID_0442-ZXKVS,0.0
cat__customerID_0447-BEMNG,0.0
cat__customerID_0447-RXSGD,0.0
cat__customerID_0454-OKRCT,0.0
cat__customerID_0455-ENTCR,0.0
cat__customerID_0458-HEUZG,0.0
cat__customerID_0459-SPZHJ,0.0
cat__customerID_0463-TXOAK,0.0
cat__customerID_0463-ZSDNT,0.0
cat__customerID_0464-WJTKO,0.0
cat__customerID_0468-YRPXN,0.0
cat__customerID_0471-ARVMX,0.0
cat__customerID_0471-LVHGK,0.0
cat__customerID_0434-CSFON,0.0
cat__customerID_0432-CAJZV,0.0
cat__customerID_0430-IHCDJ,0.0
cat__customerID_0410-IPFTY,0.0
cat__customerID_0397-GZBBC,0.0
cat__customerID_0401-WDBXM,0.0
cat__customerID_0402-CQAJN,0.0
cat__customerID_0402-OAMEN,0.0
cat__customerID_0404-AHASP,0.0
cat__customerID_0406-BPDVR,0.0
cat__customerID_0407-BDJKB,0.0
cat__customerID_0409-WTMPL,0.0
cat__customerID_0412-UCCNP,0.0
cat__customerID_0428-IKYCP,0.0
cat__customerID_0415-MOSGF,0.0
cat__customerID_0419-YAAPX,0.0
cat__customerID_0420-BWTPW,0.0
cat__customerID_0420-HLGXF,0.0
cat__customerID_0420-TXVSG,0.0
cat__customerID_0422-OHQHQ,0.0
cat__customerID_0426-TIRNE,0.0
cat__customerID_0428-AXXLJ,0.0
cat__customerID_1237-WIYYZ,0.0
cat__customerID_1240-KNSEZ,0.0
cat__customerID_2499-AJYUA,0.0
cat__customerID_2091-GPPIQ,0.0
cat__customerID_2091-RFFBA,0.0
cat__customerID_2096-XOTMO,0.0
cat__customerID_2097-YVPKN,0.0
cat__customerID_2100-BDNSN,0.0
cat__customerID_2101-RANCD,0.0
cat__customerID_2103-ZRXFN,0.0
cat__customerID_2105-PHWON,0.0
cat__customerID_2107-FBPTK,0.0
cat__customerID_2108-GLPQB,0.0
cat__customerID_2108-XWMPY,0.0
cat__customerID_2108-YKQTY,0.0
cat__customerID_2111-DWYHN,0.0
cat__customerID_2114-MGINA,0.0
cat__customerID_2115-BFTIW,0.0
cat__customerID_2120-SMPEX,0.0
cat__customerID_2121-JAFOM,0.0
cat__customerID_2122-SZZZD,0.0
cat__customerID_2122-YWVYA,0.0
cat__customerID_2123-AGEEN,0.0
cat__customerID_2091-MJTFX,0.0
cat__customerID_2085-JVGAD,0.0
cat__customerID_2058-DCJBE,0.0
cat__customerID_2085-BOJKI,0.0
cat__customerID_2067-QYTCF,0.0
cat__customerID_2068-WWXQZ,0.0
cat__customerID_2070-FNEXE,0.0
cat__customerID_2070-XYMFH,0.0
cat__customerID_2072-ZVJJX,0.0
cat__customerID_2073-QBVBI,0.0
cat__customerID_2074-GKOWZ,0.0
cat__customerID_2074-GUHPQ,0.0
cat__customerID_2075-RMJIK,0.0
cat__customerID_2077-DDHJK,0.0
cat__customerID_2077-MPJQO,0.0
cat__customerID_2079-FBMZK,0.0
cat__customerID_2080-CAZNM,0.0
cat__customerID_2080-GKCWQ,0.0
cat__customerID_2080-SRCDE,0.0
cat__customerID_2081-KJSQF,0.0
cat__customerID_2081-VEYEH,0.0
cat__customerID_2082-CEFLT,0.0
cat__customerID_2082-OJVTK,0.0
cat__customerID_2123-VSCOT,0.0
cat__customerID_2126-GSEGL,0.0
cat__customerID_2133-TSRRM,0.0
cat__customerID_2135-DQWAQ,0.0
cat__customerID_2180-DXNEG,0.0
cat__customerID_2181-TIDSV,0.0
cat__customerID_2181-UAESM,0.0
cat__customerID_2186-QZEYA,0.0
cat__customerID_2187-LZGPL,0.0
cat__customerID_2189-UXTKY,0.0
cat__customerID_2189-WWOEW,0.0
cat__customerID_2190-BCXEC,0.0
cat__customerID_2190-PHBHR,0.0
cat__customerID_2192-CKRLV,0.0
cat__customerID_2192-OZITF,0.0
cat__customerID_2193-SFWQW,0.0
cat__customerID_2194-IIQOF,0.0
cat__customerID_2195-ZRVAX,0.0
cat__customerID_2197-OMWGI,0.0
cat__customerID_2200-DSAAL,0.0
cat__customerID_2202-CUYXZ,0.0
cat__customerID_2202-OUTMO,0.0
cat__customerID_2203-GHNWN,0.0
cat__customerID_2176-OSJUV,0.0
cat__customerID_2176-LVPNX,0.0
cat__customerID_2172-EJXVF,0.0
cat__customerID_2150-WLKUW,0.0
cat__customerID_2137-DQMEV,0.0
cat__customerID_2138-VFAPZ,0.0
cat__customerID_2141-RRYGO,0.0
cat__customerID_2143-LJULT,0.0
cat__customerID_2144-BFDSO,0.0
cat__customerID_2144-ESWKO,0.0
cat__customerID_2150-OEGBV,0.0
cat__customerID_2150-UWTFY,0.0
cat__customerID_2153-MREFK,0.0
cat__customerID_2171-UDMFD,0.0
cat__customerID_2154-KVJFF,0.0
cat__customerID_2157-MXBJS,0.0
cat__customerID_2159-TURXX,0.0
cat__customerID_2160-GPFXD,0.0
cat__customerID_2164-SOQXL,0.0
cat__customerID_2165-VOEGB,0.0
cat__customerID_2167-FQSTQ,0.0
cat__customerID_2169-RRLFW,0.0
cat__customerID_2065-MMKGR,0.0
cat__customerID_2057-ZBLPD,0.0
cat__customerID_2205-YMZZJ,0.0
cat__customerID_1960-UYCNN,0.0
cat__customerID_1964-SVLEA,0.0
cat__customerID_1965-AKTSX,0.0
cat__customerID_1965-DDBWU,0.0
cat__customerID_1970-KKFWL,0.0
cat__customerID_1971-DTCZB,0.0
cat__customerID_1972-XMUWV,0.0
cat__customerID_1976-CFOCS,0.0
cat__customerID_1977-STDKI,0.0
cat__customerID_1980-KXVPM,0.0
cat__customerID_1981-INRFU,0.0
cat__customerID_1982-FEBTD,0.0
cat__customerID_1984-FCOWB,0.0
cat__customerID_1984-GPTEH,0.0
cat__customerID_1985-MBRYP,0.0
cat__customerID_1986-PHGZF,0.0
cat__customerID_1987-AUELQ,0.0
cat__customerID_1989-PRJHP,0.0
cat__customerID_1991-VOPLL,0.0
cat__customerID_1996-DBMUS,0.0
cat__customerID_1963-SVUCV,0.0
cat__customerID_1956-YIFGE,0.0
cat__customerID_2057-BOYKM,0.0
cat__customerID_1955-IBMMB,0.0
cat__customerID_1925-GMVBW,0.0
cat__customerID_1925-TIBLE,0.0
cat__customerID_1926-QUZNN,0.0
cat__customerID_1927-QEWMY,0.0
cat__customerID_1928-BXYIV,0.0
cat__customerID_1929-ZCBHE,0.0
cat__customerID_1930-BZLHI,0.0
cat__customerID_1930-QPBVZ,0.0
cat__customerID_1930-WNXSB,0.0
cat__customerID_1932-UEDCX,0.0
cat__customerID_1934-MKPXS,0.0
cat__customerID_1934-SJVJK,0.0
cat__customerID_1935-IMVBB,0.0
cat__customerID_1936-CZAKF,0.0
cat__customerID_1937-OTUKY,0.0
cat__customerID_1941-HOSAM,0.0
cat__customerID_1942-OQFRW,0.0
cat__customerID_1950-KSVVJ,0.0
cat__customerID_1951-IEYXM,0.0
cat__customerID_1998-VHJHK,0.0
cat__customerID_2000-DHJUY,0.0
cat__customerID_2001-EWBQU,0.0
cat__customerID_2002-MZHWP,0.0
cat__customerID_2034-GDRCN,0.0
cat__customerID_2037-SGXHH,0.0
cat__customerID_2037-XJFUP,0.0
cat__customerID_2038-LLMLM,0.0
cat__customerID_2038-OEQZH,0.0
cat__customerID_2038-YSEZE,0.0
cat__customerID_2039-JONDJ,0.0
cat__customerID_2040-LDIWQ,0.0
cat__customerID_2040-OBMLJ,0.0
cat__customerID_2040-VZIKE,0.0
cat__customerID_2040-XBAVJ,0.0
cat__customerID_2043-WVTQJ,0.0
cat__customerID_2045-BMBTJ,0.0
cat__customerID_2049-BAFNW,0.0
cat__customerID_2050-ONYDQ,0.0
cat__customerID_2054-PJOCK,0.0
cat__customerID_2055-BFOCC,0.0
cat__customerID_2055-PDADH,0.0
cat__customerID_2056-EVGZL,0.0
cat__customerID_2034-CGRHZ,0.0
cat__customerID_2030-BTZRO,0.0
cat__customerID_2027-WKXMW,0.0
cat__customerID_2018-PZKMU,0.0
cat__customerID_2003-CKLOR,0.0
cat__customerID_2004-OCQXK,0.0
cat__customerID_2007-QVGAW,0.0
cat__customerID_2011-TRQYE,0.0
cat__customerID_2012-NWRPA,0.0
cat__customerID_2013-SGDXK,0.0
cat__customerID_2014-MKGMH,0.0
cat__customerID_2017-CCBLH,0.0
cat__customerID_2018-QKYGT,0.0
cat__customerID_2027-OAQQC,0.0
cat__customerID_2019-HDCZY,0.0
cat__customerID_2023-VQFDL,0.0
cat__customerID_2024-BASKD,0.0
cat__customerID_2025-JKFWI,0.0
cat__customerID_2026-TGDHM,0.0
cat__customerID_2027-CWDNU,0.0
cat__customerID_2027-DNKIV,0.0
cat__customerID_2027-FECZV,0.0
cat__customerID_2205-LPVGL,0.0
cat__customerID_2207-NHRJK,0.0
cat__customerID_1241-EZFMJ,0.0
cat__customerID_2378-VTKDH,0.0
cat__customerID_2379-ENZGV,0.0
cat__customerID_2379-GYFLQ,0.0
cat__customerID_2380-DAMQP,0.0
cat__customerID_2382-BCKQJ,0.0
cat__customerID_2384-OVPSA,0.0
cat__customerID_2386-LAHRK,0.0
cat__customerID_2387-KDZQY,0.0
cat__customerID_2388-LAESQ,0.0
cat__customerID_2391-IPLOP,0.0
cat__customerID_2393-DIVAI,0.0
cat__customerID_2397-BRLOM,0.0
cat__customerID_2400-FEQME,0.0
cat__customerID_2400-XIWIO,0.0
cat__customerID_2402-TAIRZ,0.0
cat__customerID_2403-BCASL,0.0
cat__customerID_2404-JIBFC,0.0
cat__customerID_2408-TZMJL,0.0
cat__customerID_2408-WITXK,0.0
cat__customerID_2410-CIYFZ,0.0
cat__customerID_2378-YIZKA,0.0
cat__customerID_2378-HTWFW,0.0
cat__customerID_2346-DJQTB,0.0
cat__customerID_2373-NTKOD,0.0
cat__customerID_2348-KCJLT,0.0
cat__customerID_2351-BKRZW,0.0
cat__customerID_2351-RRBUE,0.0
cat__customerID_2357-COQEK,0.0
cat__customerID_2359-KLTEK,0.0
cat__customerID_2359-KMGLI,0.0
cat__customerID_2359-QWQUL,0.0
cat__customerID_2360-RDGRO,0.0
cat__customerID_2361-FJWNO,0.0
cat__customerID_2361-UPSND,0.0
cat__customerID_2362-IBOOY,0.0
cat__customerID_2363-BJLSL,0.0
cat__customerID_2364-UFROM,0.0
cat__customerID_2368-GAKKQ,0.0
cat__customerID_2369-UAPKZ,0.0
cat__customerID_2371-JQHZZ,0.0
cat__customerID_2371-JUNGC,0.0
cat__customerID_2371-KFUOG,0.0
cat__customerID_2372-HWUHI,0.0
cat__customerID_2418-TPEUN,0.0
cat__customerID_2424-WVHPL,0.0
cat__customerID_2428-HYUNX,0.0
cat__customerID_2430-USGXP,0.0
cat__customerID_2468-SJFLM,0.0
cat__customerID_2472-OVKUP,0.0
cat__customerID_2474-BRUCM,0.0
cat__customerID_2474-LCNUE,0.0
cat__customerID_2475-MROZF,0.0
cat__customerID_2476-YGEFM,0.0
cat__customerID_2478-EEWWM,0.0
cat__customerID_2479-BRAMR,0.0
cat__customerID_2480-JZOSN,0.0
cat__customerID_2481-SBOYW,0.0
cat__customerID_2482-CZGBB,0.0
cat__customerID_2483-XSSMZ,0.0
cat__customerID_2484-DGXPZ,0.0
cat__customerID_2485-ITVKB,0.0
cat__customerID_2486-WYVVE,0.0
cat__customerID_2495-INZWQ,0.0
cat__customerID_2495-KZNFB,0.0
cat__customerID_2495-TTHBQ,0.0
cat__customerID_2498-XLDZR,0.0
cat__customerID_2466-NEJOJ,0.0
cat__customerID_2465-BLLEU,0.0
cat__customerID_2462-XIIJB,0.0
cat__customerID_2450-ZKEED,0.0
cat__customerID_2433-KMEAS,0.0
cat__customerID_2434-EEVDB,0.0
cat__customerID_2436-QBZFP,0.0
cat__customerID_2439-LYPMQ,0.0
cat__customerID_2439-QKJUL,0.0
cat__customerID_2446-BEGGB,0.0
cat__customerID_2446-PLQVO,0.0
cat__customerID_2446-ZKVAF,0.0
cat__customerID_2451-YMUXS,0.0
cat__customerID_2460-NGXBJ,0.0
cat__customerID_2452-KDRRH,0.0
cat__customerID_2452-MRMZF,0.0
cat__customerID_2452-SNHFZ,0.0
cat__customerID_2453-SAFNS,0.0
cat__customerID_2454-RPBRZ,0.0
cat__customerID_2455-USLMV,0.0
cat__customerID_2458-EOMRE,0.0
cat__customerID_2460-FPSYH,0.0
cat__customerID_2347-WKKAE,0.0
cat__customerID_2346-CZYIL,0.0
cat__customerID_2207-OBZNX,0.0
cat__customerID_2235-ZGKPT,0.0
cat__customerID_2239-CGBUZ,0.0
cat__customerID_2239-JALAW,0.0
cat__customerID_2240-HSJQD,0.0
cat__customerID_2243-FNMMI,0.0
cat__customerID_2249-YPRNG,0.0
cat__customerID_2251-PYLPB,0.0
cat__customerID_2252-ISRNH,0.0
cat__customerID_2252-JHJGE,0.0
cat__customerID_2252-NKNSI,0.0
cat__customerID_2253-KPMNB,0.0
cat__customerID_2254-DLXRI,0.0
cat__customerID_2256-YLYLP,0.0
cat__customerID_2259-OUUSZ,0.0
cat__customerID_2262-SLNVK,0.0
cat__customerID_2265-CYWIV,0.0
cat__customerID_2266-SJNAT,0.0
cat__customerID_2267-FPIMA,0.0
cat__customerID_2267-WTPYD,0.0
cat__customerID_2270-CHBFN,0.0
cat__customerID_2237-ZFSMY,0.0
cat__customerID_2235-EZAIK,0.0
cat__customerID_2344-JMOGN,0.0
cat__customerID_2235-DWLJU,0.0
